#,DayOfWeek,D,M,Y,Time AM/PM,IP,Trasnsmited,Received,Loss,rttmin,rttavg,rttmax
280,Tue ,18 ,May ,2021 ,04:39:01 AM,3.96.188.68,13,0,100%
281,Tue ,18 ,May ,2021 ,04:40:01 AM,3.96.188.68,13,0,100%
282,Tue ,18 ,May ,2021 ,04:41:02 AM,3.96.188.68,13,0,100%
283,Tue ,18 ,May ,2021 ,04:42:01 AM,3.96.188.68,13,0,100%
284,Tue ,18 ,May ,2021 ,04:43:02 AM,3.96.188.68,13,0,100%
285,Tue ,18 ,May ,2021 ,04:44:01 AM,3.96.188.68,13,0,100%
286,Tue ,18 ,May ,2021 ,04:45:02 AM,3.96.188.68,13,0,100%
287,Tue ,18 ,May ,2021 ,04:46:01 AM,3.96.188.68,13,0,100%
288,Tue ,18 ,May ,2021 ,04:47:02 AM,3.96.188.68,13,0,100%
289,Tue ,18 ,May ,2021 ,04:48:01 AM,3.96.188.68,13,0,100%
290,Tue ,18 ,May ,2021 ,04:49:01 AM,3.96.188.68,13,0,100%
291,Tue ,18 ,May ,2021 ,04:50:01 AM,3.96.188.68,13,0,100%
292,Tue ,18 ,May ,2021 ,04:51:01 AM,3.96.188.68,13,0,100%
293,Tue ,18 ,May ,2021 ,04:52:01 AM,3.96.188.68,13,0,100%
294,Tue ,18 ,May ,2021 ,04:53:01 AM,3.96.188.68,13,0,100%
295,Tue ,18 ,May ,2021 ,04:54:02 AM,3.96.188.68,13,0,100%
296,Tue ,18 ,May ,2021 ,04:55:01 AM,3.96.188.68,13,0,100%
297,Tue ,18 ,May ,2021 ,04:56:02 AM,3.96.188.68,13,0,100%
298,Tue ,18 ,May ,2021 ,04:57:01 AM,3.96.188.68,13,0,100%
299,Tue ,18 ,May ,2021 ,04:58:02 AM,3.96.188.68,13,0,100%
300,Tue ,18 ,May ,2021 ,04:59:01 AM,3.96.188.68,13,0,100%
301,Tue ,18 ,May ,2021 ,05:00:02 AM,3.96.188.68,13,0,100%
302,Tue ,18 ,May ,2021 ,05:01:01 AM,3.96.188.68,13,0,100%
303,Tue ,18 ,May ,2021 ,05:02:01 AM,3.96.188.68,13,0,100%
304,Tue ,18 ,May ,2021 ,05:03:01 AM,3.96.188.68,13,0,100%
305,Tue ,18 ,May ,2021 ,05:04:01 AM,3.96.188.68,13,0,100%
306,Tue ,18 ,May ,2021 ,05:05:01 AM,3.96.188.68,13,0,100%
307,Tue ,18 ,May ,2021 ,05:06:01 AM,3.96.188.68,13,0,100%
308,Tue ,18 ,May ,2021 ,05:07:01 AM,3.96.188.68,13,0,100%
309,Tue ,18 ,May ,2021 ,05:08:02 AM,3.96.188.68,13,0,100%
310,Tue ,18 ,May ,2021 ,05:09:01 AM,3.96.188.68,13,0,100%
311,Tue ,18 ,May ,2021 ,05:10:02 AM,3.96.188.68,13,0,100%
312,Tue ,18 ,May ,2021 ,05:11:01 AM,3.96.188.68,13,0,100%
313,Tue ,18 ,May ,2021 ,05:12:01 AM,3.96.188.68,13,0,100%
314,Tue ,18 ,May ,2021 ,05:13:01 AM,3.96.188.68,13,0,100%
315,Tue ,18 ,May ,2021 ,05:14:02 AM,3.96.188.68,13,0,100%
316,Tue ,18 ,May ,2021 ,05:15:01 AM,3.96.188.68,13,0,100%
317,Tue ,18 ,May ,2021 ,05:16:01 AM,3.96.188.68,13,0,100%
318,Tue ,18 ,May ,2021 ,05:17:01 AM,3.96.188.68,13,0,100%
